year,y,c,x,g,h,k_data
1992.0,0.013453139505377205,0.007620194437881182,0.003705224457371591,0.0021277206101244306,0.25530788783501174,0.1815421129126879
1992.25,0.013559576287617541,0.007658415279719484,0.003795389182605518,0.0021057718252925394,0.25575528350690635,0.18188745029876666
1992.5,0.013654199872170803,0.0077244494883655325,0.0038059789243576505,0.0021237714594476206,0.2549855589144725,0.18231656108522304
1992.75,0.013756761917424596,0.0077921083072988295,0.003860336173008518,0.002104317437117248,0.2556568639592219,0.1827483198540214
1993.0,0.013739318611653017,0.00780256768377433,0.0038795114982745995,0.0020572394296040877,0.25657073895174265,0.18322644510457953
1993.25,0.01377798502926521,0.00783249548779817,0.0039165401417068394,0.0020289493997601997,0.25847384188044226,0.18371489678676667
1993.5,0.013801444379500724,0.007882375549910937,0.0038968430941849074,0.0020222257354048805,0.2584536113819762,0.18423133710251946
1993.75,0.01394544430174722,0.007911173868660111,0.004020579625903845,0.0020136908071832636,0.25959643815175854,0.1847185223618005
1994.0,0.014035753904675877,0.007953978914891736,0.0040913797396631485,0.0019903952501209945,0.26035308599895435,0.18532042758123082
1994.25,0.01417981898573055,0.007991886250568035,0.004214582871306784,0.0019733498638557305,0.2634986345463225,0.18598199316545277
1994.5,0.014216208015586243,0.008034861945157682,0.004194665384176122,0.00198668068625244,0.26509884807237954,0.18675451796932693
1994.75,0.01433236843199532,0.00806442277652391,0.004306349879764108,0.0019615957757073013,0.26497245020731963,0.1874928277985115
1995.0,0.014336919966261233,0.008083379350379609,0.004299397441578207,0.001954143174303417,0.2657034564611698,0.18832915786869386
1995.25,0.014333251164856424,0.008142588781585237,0.004237578887848024,0.0019530834954231626,0.26478408929058905,0.18914305713842464
1995.5,0.014407591078926814,0.008168704953146486,0.004224710284219357,0.0020141758415609706,0.266021087410791,0.18988007462975615
1995.75,0.014455999582752227,0.008189777629566956,0.004265885263280573,0.002000336689904697,0.2651510762881519,0.1905905831807861
1996.0,0.014512493639566736,0.008245863291156367,0.004301097506211856,0.0019655328421985113,0.2639292293306125,0.19132911698789368
1996.25,0.01470048118875324,0.008316042831931577,0.0044149409119159716,0.001969497444905692,0.2658231138521414,0.19208919463807536
1996.5,0.014777213533905683,0.008350720291683959,0.004497368567345305,0.0019291246748764177,0.2670943594129983,0.1929490485718535
1996.75,0.014875202189312407,0.008397918366433022,0.004491529745628826,0.001985754077250558,0.26826064468437283,0.19387541643135411
1997.0,0.014916330737018438,0.00843238928161989,0.0045435951201758815,0.0019403463352226662,0.2686387459672175,0.19477880073426404
1997.25,0.015109935742271336,0.008468903632825901,0.004630764537057626,0.002010267572387809,0.26926628176234396,0.19571753104456668
1997.5,0.01524406653852282,0.008545861405419714,0.004715133805862838,0.001983071327240268,0.2695666195401561,0.19672605723906264
1997.75,0.015320104383313925,0.008609914857535279,0.004742115460431452,0.001968074065347194,0.26987000086963225,0.19780028742372635
1998.0,0.01541998953899662,0.008667213670602664,0.0048369884988392125,0.0019157873695547433,0.27056810058448133,0.19888161796902015
1998.25,0.015508954754424913,0.008754688965461693,0.0048518168490812395,0.0019024489398819795,0.2711053546002571,0.2000378088489989
1998.5,0.01565018529803784,0.008822420599827144,0.004943020967226982,0.0018847437309837149,0.27052817248823274,0.20118742989933042
1998.75,0.01584739741877936,0.008871838297711128,0.005067067853805359,0.0019084912672628752,0.2723543685688637,0.2024069784789109
1999.0,0.01594129141466718,0.008946684759407594,0.005132280105697868,0.0018623265495617174,0.2709649609023569,0.2037280031738057
1999.25,0.016019320789607893,0.009040033488201848,0.00515522531344866,0.0018240619879573855,0.2722557956595425,0.2050897912821278
1999.5,0.01617667494125299,0.009125084100833908,0.005235397971445895,0.0018161928689731882,0.27242708539528765,0.2064493213316661
1999.75,0.01638718730148146,0.009253986301188667,0.005319479863281171,0.0018137211370116205,0.27297556370415127,0.20786386256364542
2000.0,0.016392813817720984,0.009337512022318547,0.005344007556670047,0.0017112942387323892,0.2737324461169491,0.2093363060935306
2000.25,0.016637668206902982,0.009432783051131587,0.005460859849277422,0.0017440253064939736,0.2735271230658662,0.21080602609723972
2000.5,0.016601682319583824,0.009506357757820286,0.0054026702950428175,0.0016926542667207221,0.2722121742894409,0.2123653975795982
2000.75,0.016648080564938907,0.009576205744978626,0.005387742009166989,0.0016841328107932913,0.2704989441485225,0.21383771947079255
2001.0,0.016541385678073044,0.009587294105485585,0.005211955564405619,0.0017421360081818387,0.2698643932692484,0.21526786410777182
2001.25,0.01659318278719696,0.00958545853008128,0.005184183722710409,0.0018235405344052685,0.2673382812039235,0.21649575392635026
2001.5,0.016477003474182468,0.009556036082861267,0.005087491434672784,0.001833475956648418,0.26476036272406117,0.21767314675665334
2001.75,0.016474686754095823,0.009568250691447844,0.005053811622145307,0.001852624440502672,0.2623604818220547,0.2187320567243524
2002.0,0.01656704597527322,0.009588969645764792,0.005106196016749054,0.0018718803127593722,0.25988512915650364,0.21973768912419844
2002.25,0.016624362983093485,0.009666303626146625,0.005113877449212663,0.0018441819077341976,0.26025843779608177,0.22077709419685818
2002.5,0.016647715359885937,0.009693068172397854,0.0051258286553661925,0.0018288185321218902,0.259273366978181,0.22180494393311595
2002.75,0.016622800785799835,0.009748256104662824,0.005084033603534383,0.0017905110776026295,0.25867473349814674,0.2228257219668221
2003.0,0.016662418034572822,0.009830663939892919,0.005057814577479492,0.0017739395172004107,0.25665087085255184,0.22378581291938662
2003.25,0.016759869937604664,0.009857368877947623,0.005094133984648307,0.001808367075008734,0.25477312001109437,0.2247019159815428
2003.5,0.016986683002296204,0.009955786671313869,0.0052210556956628,0.0018098406353195347,0.25488470479539044,0.22563738369152778
2003.75,0.017131104925920786,0.009992042216467923,0.005312689225549431,0.0018263734839034324,0.2551433422785149,0.22668245996234979
2004.0,0.017175558040900516,0.010061141915412344,0.005319141350059704,0.0017952747754284672,0.2553760350753428,0.22779982803460483
2004.25,0.01725608720321244,0.010087884860597616,0.0054304153085443264,0.0017377870340704973,0.2548451520962047,0.22890296856382847
2004.5,0.017367042751232763,0.010159276007154579,0.0054949504837354035,0.0017128162603427804,0.2552415634187343,0.2300969666999669
2004.75,0.017491170371934643,0.010250696536249368,0.005577000773659943,0.0016634730620253323,0.2550676785420335,0.23133340211436004
2005.0,0.017631792866389526,0.010277185365088905,0.005658830782577257,0.0016957767187233655,0.2554993474950841,0.23262900451465168
2005.25,0.017665669157638925,0.010339165850409632,0.0056384868031763855,0.0016880165040529078,0.25570179665214976,0.23398245858801098
2005.5,0.01775202872845813,0.010422526572410879,0.005673322293787896,0.0016561798622593555,0.2561113462542663,0.23529051965742237
2005.75,0.017800122784854995,0.010474378259353791,0.005723138133730341,0.0016026063917708622,0.2559141527143647,0.23660920730302282
2006.0,0.017990783268403993,0.010512060717686723,0.005825607437071864,0.0016531151136454064,0.2574896286617336,0.23795330520299418
2006.25,0.01799089396007309,0.01056737855002903,0.005769143270339941,0.00165437213970412,0.2578434953089587,0.23937499654095434
2006.5,0.017973897722179014,0.01061733682148115,0.0057277629672406166,0.0016287979334572483,0.2580730128108072,0.24071391178780788
2006.75,0.0180866081215535,0.010638384193731872,0.0056771390928115366,0.0017710848350100926,0.2588422383291416,0.24198666678405964
2007.0,0.01810161620617129,0.010687443340152031,0.005625188593473383,0.001788984272545876,0.2578241667061934,0.24318524241791195
2007.25,0.01817457190952699,0.010717687963005823,0.0056466200693406484,0.0018102638771805176,0.25843616594362634,0.24430968493754113
2007.5,0.018242362161888955,0.010780148635537007,0.005603684474972504,0.0018585290513794426,0.257567745154159,0.24543474833530077
2007.75,0.018320180557109135,0.010883178949574806,0.0055356893449311495,0.0019013122626031795,0.25709173362815035,0.24649605405006575
2008.0,0.018205146724382993,0.010956527534088819,0.005358667037992146,0.0018899521523020278,0.2560458178552076,0.24746972254022234
2008.25,0.018276433491515295,0.01105526274071844,0.005293843594182617,0.0019273271566142387,0.2548795826691167,0.24824834857307748
