year,y,c,x,h,k_data
1983.5,0.043797132179583656,0.02754127792677532,0.009815115233170465,0.23769344798112585,0.5157840917485441
1983.75,0.0446033529831943,0.027886554726299365,0.010542193327720792,0.2399535905114775,0.5182603976447068
1984.0,0.04536798906814084,0.028072100151369656,0.011318413900533128,0.24335692643121926,0.5214503469597889
1984.25,0.04604334360305472,0.028431160453760037,0.011579330754430246,0.2456079240787427,0.5253737580213479
1984.5,0.04637593989493469,0.02854063397794349,0.011725059384501177,0.24622336561445501,0.5294794081450712
1984.75,0.046640336539505646,0.028801158338392356,0.011660075702955866,0.2467684334420342,0.5336226680939663
1985.0,0.04696974628751265,0.029268973227919066,0.011304935757910355,0.24773000060648595,0.5375796708542434
1985.25,0.047258484901236734,0.029508611230322272,0.011503369975211088,0.24846617733555265,0.5411079864066534
1985.5,0.04785752677399953,0.03004639438821139,0.0114376680119325,0.24901185734407166,0.5448251102269266
1985.75,0.048098882415586915,0.030081718723096285,0.01175524160011677,0.24947611533086358,0.5485246705871178
1986.0,0.048445340837713985,0.030345121195336316,0.011740361769714193,0.2489217990132671,0.552632096547964
1986.25,0.04857057129036729,0.030470074170325115,0.011644097058457108,0.24846350443052784,0.5567821207469774
1986.5,0.04894749916941902,0.03098957271551588,0.011488892547776693,0.2493734736788161,0.5608467859404477
1986.75,0.04912376819343561,0.031143124108418775,0.011446575315934722,0.2508447031617771,0.5647216019505182
1987.0,0.049400118832613575,0.03121156877041915,0.01170467959039678,0.25326072082486456,0.5684867263320882
1987.25,0.04984381218685343,0.03166553070735997,0.011698739383313683,0.254076255425565,0.5724576710685038
1987.5,0.05018877828739176,0.03203083791756404,0.011660177370731486,0.2553134549376196,0.5763948876645885
1987.75,0.050966546874650735,0.032066992894178185,0.012268948908051596,0.25735454646899164,0.5802934439208117
1988.0,0.051151682278551915,0.03258522507338415,0.011716677402290135,0.257504439513682,0.584815365994646
1988.25,0.05174753098327134,0.03282024006108262,0.011892058486551041,0.260329679415964,0.5887587301061586
1988.5,0.05197284427076231,0.03307456189357259,0.01180673373143322,0.2606035962112526,0.5928103583598093
1988.75,0.05258101506797631,0.033445920158768565,0.011944123574085209,0.26301539715625755,0.5966603983551537
1989.0,0.05302143721578141,0.03357747059884172,0.012211341437122929,0.26514763405048786,0.6004947683545165
1989.25,0.05332250671280699,0.03376338778772385,0.012049616858273986,0.2655567018370221,0.6044421255509097
1989.5,0.0536052283998127,0.03397195989831801,0.011967487373688437,0.26567587026180073,0.6080813913076037
1989.75,0.0535912915016068,0.03406961060077742,0.011855952543364223,0.2655902797277193,0.6115050777465041
1990.0,0.05404966813694089,0.03440238196407582,0.011943256322422248,0.2656395594619256,0.6146927968372078
1990.25,0.05411114877552477,0.03434970481687266,0.011830275773178363,0.26446021541497605,0.6178400365302142
1990.5,0.05400477091838121,0.034536350137177235,0.01160302673120655,0.26322989490463433,0.6207383421440532
1990.75,0.05336380415981387,0.034373941086802945,0.011039369138230897,0.26186253576944596,0.6232681890898333
1991.0,0.05295744394602122,0.03398970875199337,0.010667394267569697,0.2594588056474308,0.6250992718412374
1991.25,0.05320745427378425,0.034102621346173645,0.010616988995324069,0.25746571547707353,0.6264679034495788
1991.5,0.05331134848693264,0.03413189363712117,0.010682264662649337,0.2568432372117548,0.6277450630709368
1991.75,0.05333400288035517,0.0340548012903597,0.010829317342024017,0.25588736562398046,0.6290907216505672
1992.0,0.05381255802150882,0.03467695675967394,0.010624718821337158,0.25411866541393,0.6306172045195395
1992.25,0.054238305150470165,0.03483297953913671,0.010982238310163301,0.25456397711979983,0.6319579634030917
1992.5,0.05461679948868321,0.035157026695182406,0.010964686955710326,0.2537978378993306,0.6336517863869545
1992.75,0.05502704766969838,0.035476697918679974,0.011133080002549423,0.2544660160097052,0.6352951965947511
1993.0,0.05495727444661207,0.035521064103656824,0.011207252624538895,0.2553756341786692,0.6370533712810312
1993.25,0.05511194011706084,0.03576424630539101,0.011231896212629024,0.2572698724667515,0.6388228096956312
1993.5,0.055205777518002895,0.03599465709660483,0.011122217479778545,0.25724973620181096,0.6405493887466979
1993.75,0.05578177720698888,0.0362082193237294,0.011518794654526435,0.2583872396922008,0.6420952984044468
1994.0,0.05614301561870351,0.03646178016062284,0.011719654457596686,0.25914036307882327,0.6439673981791707
1994.25,0.0567192759429222,0.036653531609819844,0.012172344877679429,0.2622712596822548,0.6459812181143795
1994.5,0.056864832062344974,0.036865672900944925,0.012052436416390288,0.2638640194244909,0.648405090187581
1994.75,0.05732947372798128,0.03711632049580539,0.012366770129346682,0.26373821031983463,0.6506815117952354
1995.0,0.05734767986504493,0.03706975670467721,0.012461350463154055,0.26446581155148047,0.6532558706472685
1995.25,0.057333004659425695,0.03731153406138856,0.012209136616344476,0.26355072678698493,0.6558788940300366
1995.5,0.057630364315707255,0.037494471605119255,0.01207918934434412,0.2647819629782788,0.6581694323027392
1995.75,0.05782399833100891,0.03761145185220918,0.012211199719180936,0.26391600436158613,0.660219740677638
1996.0,0.058049974558266944,0.03785134161036974,0.01233650157910316,0.26269984875894126,0.662272052593148
1996.25,0.05880192475501296,0.03821505088880401,0.012708884086586183,0.2645849115791313,0.664345129157599
1996.5,0.05910885413562273,0.038341446731317966,0.013050908704799092,0.2658502356867323,0.6667221317899732
1996.75,0.059500808757249626,0.03855963168783757,0.012998160760409829,0.26701108840917204,0.6694052467180315
1997.0,0.05966532294807375,0.03876376156086724,0.013140176046315847,0.2673874284987891,0.6720267927310944
1997.25,0.060439742969085344,0.038817791326296605,0.013580881353237503,0.2680120412364107,0.6747854404110304
1997.5,0.06097626615409128,0.03927097478793193,0.01377300605719828,0.2683109800428777,0.6779737295519506
1997.75,0.0612804175332557,0.03959298057183613,0.013815140700030796,0.2686129482241656,0.6813344503836488
1998.0,0.06167995815598648,0.03980070277676011,0.014216105901007395,0.2693077961952472,0.6847117664708371
1998.25,0.06203581901769965,0.0403389242810476,0.014087098977124134,0.26984254768543786,0.6884559966183512
1998.5,0.06260074119215137,0.04067766766779671,0.014384098600419797,0.2692680540838019,0.6920255780305307
1998.75,0.06338958967511744,0.04111554802279781,0.014640076583268135,0.2710857437553955,0.6958398538928389
1999.0,0.06376516565866872,0.041341975609742995,0.014973883850678849,0.26970280794043644,0.6998500173123319
1999.25,0.06407728315843157,0.04190991083471983,0.014871124371882198,0.2709876299980216,0.7041411348138233
1999.5,0.06470669976501196,0.042319895708606683,0.015122032580512526,0.27115812186733196,0.7082880777122624
1999.75,0.06554874920592584,0.042818095637023025,0.015475769020856327,0.27170404536792897,0.712659776505037
2000.0,0.06557125527088394,0.043387025601631775,0.015339052714322607,0.2724574022275484,0.7173653875530436
2000.25,0.06655067282761193,0.0435884463089399,0.01598612529269613,0.27225303556985386,0.7219038744755542
2000.5,0.0664067292783353,0.04389277527324942,0.015743336938202995,0.27094421181596806,0.7270474751866616
2000.75,0.06659232225975563,0.04414885100023545,0.015706940016347013,0.269238961889501,0.73188850609289
2001.0,0.06616554271229218,0.04420606275107131,0.014990935928493519,0.2686073667439465,0.736632521089658
2001.25,0.06637273114878783,0.04409976717664707,0.014978801834519691,0.2660930212915991,0.7406268155201151
2001.5,0.06590801389672987,0.04396971030914863,0.014604399760987569,0.26352711073864404,0.7446146549310257
2001.75,0.06589874701638329,0.04442914848515444,0.01405910076921816,0.2611384084657069,0.7482654670259018
2002.0,0.06626818390109288,0.04435525246586698,0.014425410184188407,0.2586745859761912,0.7514289534529233
2002.25,0.06649745193237394,0.044634872260054394,0.014485852041382757,0.2590461557466418,0.7549750269678586
2002.5,0.06659086143954375,0.04484521103661308,0.014430376274443116,0.2580656733819727,0.7585313528669868
2002.75,0.06649120314319934,0.04492058442606847,0.014408574406720356,0.2574698283326544,0.7619202184163066
2003.0,0.06664967213829129,0.04513539561052072,0.014418518458968924,0.2554553928256244,0.765131716670589
2003.25,0.06703947975041866,0.04540181343892407,0.014404198011459653,0.2535863885349328,0.768218885447355
2003.5,0.06794673200918482,0.04594290983276151,0.014764459635145165,0.2536974535580555,0.7711944108811728
2003.75,0.06852441970368314,0.04606303057494189,0.015155895193127523,0.25395488630952645,0.7744684407628938
2004.0,0.06870223216360206,0.04637659540775653,0.015144537654131667,0.25418649522487485,0.778095969669333
2004.25,0.06902434881284976,0.046425934465573034,0.015647266210994742,0.2536580850950761,0.7816716733866937
2004.5,0.06946817100493105,0.04676260427629327,0.015854301687266655,0.2540526499363366,0.78570359249515
2004.75,0.06996468148773857,0.04718567730028555,0.01612511193935169,0.2538795750142197,0.7898849167390022
2005.0,0.0705271714655581,0.04724024202739835,0.016503822563266296,0.2543092332561959,0.7942770947573152
2005.25,0.0706626766305557,0.04757893935374069,0.01633167126060338,0.25451073940645225,0.7990061532800925
2005.5,0.07100811491383252,0.04791321887776401,0.01647017658703109,0.25491838132928196,0.8035449769239211
2005.75,0.07120049113941998,0.04785437106024436,0.01693569451209218,0.2547221063155604,0.8082333319158478
2006.0,0.07196313307361597,0.048155580886329194,0.01719509173270515,0.2562902437065832,0.813418545993944
2006.25,0.07196357584029237,0.04828285804604715,0.017063229235428735,0.25664246204535013,0.8188953485669901
2006.5,0.07189559088871605,0.04848492067867626,0.0168954784762108,0.2568709104562216,0.8242728316469526
2006.75,0.072346432486214,0.04857961663575599,0.016682476510417644,0.2576365529272753,0.8295201650837417
2007.0,0.07240646482468516,0.04875504283230027,0.016495484902201388,0.25662322347508626,0.8345913901721981
2007.25,0.07269828763810796,0.048855843317701896,0.01660138881168399,0.25723237202419535,0.8394872416920157
2007.5,0.07296944864755582,0.04909207184459124,0.016443260597446812,0.2563679963329133,0.8444682397005131
2007.75,0.07328072222843654,0.049486777156099955,0.016188696021923868,0.25589420206538505,0.8492351955838499
2008.0,0.07282058689753197,0.04953780124758657,0.01572297704073729,0.25485315816106446,0.8536686126672939
2008.25,0.07310573396606118,0.04981611261516132,0.015580312724442907,0.25369235529061146,0.8575705430061037
